1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831470683,Get in sterile clothes,Operator and Patient Preparation,10/18/2018 2:00:12,10/18/2018 2:00:20,12,20
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831476761,Hand washing,Operator and Patient Preparation,10/18/2018 2:00:22,10/18/2018 2:00:54,22,54
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831499795,Get in sterile clothes,Operator and Patient Preparation,10/18/2018 2:00:56,10/18/2018 2:02:04,56,124
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831550630,Prepare implements,Operator and Patient Preparation,10/18/2018 2:02:12,10/18/2018 2:02:32,132,152
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831564996,Clean puncture area,Operator and Patient Preparation,10/18/2018 2:02:34,10/18/2018 2:02:52,154,172
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831580364,Drap puncture area,Operator and Patient Preparation,10/18/2018 3:02:57,10/18/2018 3:03:31,177,211
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831612760,Cover probe,Ultrasound Preparation,10/18/2018 3:03:46,10/18/2018 3:05:09,226,309
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831645301,Gel in probe,Ultrasound Preparation,10/18/2018 3:04:34,10/18/2018 3:04:38,274,278
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831678868,Put sterile gel,Ultrasound Preparation,10/18/2018 3:05:25,10/18/2018 3:05:47,325,347
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831686900,Prepare implements,Operator and Patient Preparation,10/18/2018 3:05:37,10/18/2018 3:06:01,337,361
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831706415,Ultrasound configuration,Ultrasound Preparation,10/18/2018 3:06:06,10/18/2018 3:07:04,366,424
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831735278,Position probe,Ultrasound Preparation,10/18/2018 3:06:49,10/18/2018 3:06:49,409,409
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831738477,Anatomic identification,Locate Structures,10/18/2018 3:06:54,10/18/2018 3:06:54,414,414
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831787105,Ultrasound configuration,Ultrasound Preparation,10/18/2018 3:08:07,10/18/2018 3:08:17,487,497
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831824286,Compression identification,Locate Structures,10/18/2018 3:09:03,10/18/2018 3:09:03,543,543
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831852298,Puncture,Venous puncture,10/18/2018 3:09:45,10/18/2018 3:10:04,585,604
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831866242,Blood return,Venous puncture,10/18/2018 3:10:06,10/18/2018 3:10:06,606,606
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831898453,Drop probe,Install Guidewire,10/18/2018 3:10:12,10/18/2018 3:10:12,612,612
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831901684,Remove syringe,Install Guidewire,10/18/2018 3:10:17,10/18/2018 3:10:17,617,617
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831903848,Guidewire install,Install Guidewire,10/18/2018 3:10:20,10/18/2018 3:10:52,620,652
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831926326,Remove trocar,Install Guidewire,10/18/2018 3:10:54,10/18/2018 3:10:54,654,654
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831934159,Widen pathway,Install Catheter,10/18/2018 3:11:06,10/18/2018 3:11:24,666,684
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539831952946,Advance catheter,Install Catheter,10/18/2018 3:11:34,10/18/2018 3:12:32,694,752
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832113160,Puncture,Venous puncture,10/18/2018 3:12:53,10/18/2018 3:13:19,773,799
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832131348,Blood return,Venous puncture,10/18/2018 3:13:20,10/18/2018 3:13:20,800,800
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832137611,Drop probe,Install Guidewire,10/18/2018 3:13:30,10/18/2018 3:13:30,810,810
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832146671,Remove syringe,Install Guidewire,10/18/2018 3:13:44,10/18/2018 3:13:44,824,824
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832155358,Guidewire install,Install Guidewire,10/18/2018 3:13:56,10/18/2018 3:14:55,836,895
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832174562,Check wire in short axis,Install Guidewire,10/18/2018 3:14:25,10/18/2018 3:14:25,865,865
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832178435,Check wire in long axis,Install Guidewire,10/18/2018 3:14:31,10/18/2018 3:14:31,871,871
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832199087,Remove trocar,Install Guidewire,10/18/2018 3:15:02,10/18/2018 3:15:02,902,902
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832203401,Widen pathway,Install Catheter,10/18/2018 3:15:08,10/18/2018 3:15:20,908,920
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832211961,Advance catheter,Install Catheter,10/18/2018 3:15:21,10/18/2018 3:16:02,921,962
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832239808,Remove guidewire,Install Catheter,10/18/2018 3:16:03,10/18/2018 3:16:06,963,966
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832243182,Check flow and reflow,Install Catheter,10/18/2018 3:16:08,10/18/2018 3:16:34,968,994
1539832275246-video_4.8_CVC,R_48_2D,Pre,1539832264783,Check catheter position,Install Catheter,10/18/2018 3:16:41,10/18/2018 3:16:41,1001,1001
