1547915248799-video_1.g_CVC,R_31_1G,Post,1547914122307,Get in sterile clothes,Operator and Patient Preparation,1/19/2019 1:00:36,1/19/2019 1:00:52,36,52
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914140165,Prepare implements,Operator and Patient Preparation,1/19/2019 1:00:53,1/19/2019 1:01:23,53,83
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914211629,Ultrasound configuration,Ultrasound Preparation,1/19/2019 1:01:26,1/19/2019 1:02:13,86,133
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914321272,Anatomic identification,Locate Structures,1/19/2019 1:02:10,1/19/2019 1:02:10,130,130
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914330274,Gel in probe,Ultrasound Preparation,1/19/2019 1:02:19,1/19/2019 1:02:19,139,139
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914350686,Hand washing,Operator and Patient Preparation,1/19/2019 1:02:39,1/19/2019 1:03:23,159,203
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914396126,Get in sterile clothes,Operator and Patient Preparation,1/19/2019 1:03:25,1/19/2019 1:05:14,205,314
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914474447,Prepare implements,Operator and Patient Preparation,1/19/2019 1:05:15,1/19/2019 1:05:32,315,332
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914492301,Clean puncture area,Operator and Patient Preparation,1/19/2019 1:05:33,1/19/2019 1:05:52,333,352
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914513632,Drap puncture area,Operator and Patient Preparation,1/19/2019 1:05:55,1/19/2019 1:06:34,355,394
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914556326,Prepare implements,Operator and Patient Preparation,1/19/2019 1:06:38,1/19/2019 1:08:09,398,489
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914677772,Cover probe,Ultrasound Preparation,1/19/2019 1:08:22,1/19/2019 1:09:27,502,567
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914741182,Put sterile gel,Ultrasound Preparation,1/19/2019 1:09:32,1/19/2019 1:10:02,572,602
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914772299,Position probe,Ultrasound Preparation,1/19/2019 1:10:03,1/19/2019 1:10:07,603,607
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914796435,Prepare implements,Operator and Patient Preparation,1/19/2019 1:10:27,1/19/2019 1:11:16,627,676
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914893183,Position probe,Ultrasound Preparation,1/19/2019 1:11:27,1/19/2019 1:11:30,687,690
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914902981,Anesthetize,Venous puncture,1/19/2019 1:11:37,1/19/2019 1:11:45,697,705
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914924607,Puncture,Venous puncture,1/19/2019 1:11:59,1/19/2019 1:12:35,719,755
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914958737,Blood return,Venous puncture,1/19/2019 1:12:33,1/19/2019 1:12:33,753,753
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914962322,Drop probe,Install Guidewire,1/19/2019 1:12:36,1/19/2019 1:12:36,756,756
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914963690,Remove syringe,Install Guidewire,1/19/2019 1:12:38,1/19/2019 1:12:40,758,760
1547915248799-video_1.g_CVC,R_31_1G,Post,1547914968126,Guidewire install,Install Guidewire,1/19/2019 1:12:42,1/19/2019 1:13:39,762,819
1547915248799-video_1.g_CVC,R_31_1G,Post,1547915027918,Remove trocar,Install Guidewire,1/19/2019 1:13:42,1/19/2019 1:13:53,822,833
1547915248799-video_1.g_CVC,R_31_1G,Post,1547915042274,Check wire in short axis,Install Guidewire,1/19/2019 1:13:56,1/19/2019 1:14:16,836,856
1547915248799-video_1.g_CVC,R_31_1G,Post,1547915063103,Check wire in long axis,Install Guidewire,1/19/2019 1:14:17,1/19/2019 1:14:32,857,872
1547915248799-video_1.g_CVC,R_31_1G,Post,1547915078964,Wire in good position,Install Guidewire,1/19/2019 1:14:33,1/19/2019 1:14:33,873,873
1547915248799-video_1.g_CVC,R_31_1G,Post,1547915083388,Widen pathway,Install Catheter,1/19/2019 1:14:37,1/19/2019 1:15:04,877,904
1547915248799-video_1.g_CVC,R_31_1G,Post,1547915116347,Advance catheter,Install Catheter,1/19/2019 1:15:10,1/19/2019 1:16:29,910,989
1547915248799-video_1.g_CVC,R_31_1G,Post,1547915195698,Remove guidewire,Install Catheter,1/19/2019 1:16:30,1/19/2019 1:16:39,990,999
1547915248799-video_1.g_CVC,R_31_1G,Post,1547915207601,Check flow and reflow,Install Catheter,1/19/2019 1:16:42,1/19/2019 1:16:55,1002,1015
1547915248799-video_1.g_CVC,R_31_1G,Post,1547915222311,Check catheter position,Install Catheter,1/19/2019 1:16:56,1/19/2019 1:16:59,1016,1019
