1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830088137,Get in sterile clothes,Operator and Patient Preparation,10/18/2018 2:00:40,10/18/2018 2:00:51,40,51
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830096810,Hand washing,Operator and Patient Preparation,10/18/2018 2:00:53,10/18/2018 2:01:14,53,74
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830112799,Get in sterile clothes,Operator and Patient Preparation,10/18/2018 2:01:17,10/18/2018 2:04:07,77,247
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830258747,Clean puncture area,Operator and Patient Preparation,10/18/2018 2:04:30,10/18/2018 2:04:57,270,297
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830338661,Drap puncture area,Operator and Patient Preparation,10/18/2018 2:05:03,10/18/2018 2:05:37,303,337
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830363814,Prepare implements,Operator and Patient Preparation,10/18/2018 2:05:41,10/18/2018 2:07:16,341,436
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830439515,Gel in probe,Ultrasound Preparation,10/18/2018 2:07:27,10/18/2018 2:07:31,447,451
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830449192,Cover probe,Ultrasound Preparation,10/18/2018 2:07:37,10/18/2018 2:10:04,457,604
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830548911,Ultrasound configuration,Ultrasound Preparation,10/18/2018 2:10:14,10/18/2018 2:10:53,614,653
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830575930,Put sterile gel,Ultrasound Preparation,10/18/2018 2:10:55,10/18/2018 2:11:03,655,663
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830587049,Position probe,Ultrasound Preparation,10/18/2018 2:11:12,10/18/2018 2:11:12,672,672
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830591933,Anatomic identification,Locate Structures,10/18/2018 2:11:19,10/18/2018 2:11:19,679,679
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830596724,Compression identification,Locate Structures,10/18/2018 2:11:26,10/18/2018 2:11:26,686,686
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830606676,Doppler identification,Locate Structures,10/18/2018 2:11:41,10/18/2018 2:11:41,701,701
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830651626,Anesthetize,Venous puncture,10/18/2018 2:12:49,10/18/2018 2:12:55,769,775
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830675906,Puncture,Venous puncture,10/18/2018 2:13:25,10/18/2018 2:18:06,805,1086
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830864340,Blood return,Venous puncture,10/18/2018 2:18:08,10/18/2018 2:18:08,1088,1088
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830867560,Drop probe,Install Guidewire,10/18/2018 2:18:12,10/18/2018 2:18:12,1092,1092
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830870915,Remove syringe,Install Guidewire,10/18/2018 2:18:17,10/18/2018 2:18:17,1097,1097
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830874394,Guidewire install,Install Guidewire,10/18/2018 2:18:22,10/18/2018 2:19:18,1102,1158
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830913148,Remove trocar,Install Guidewire,10/18/2018 2:19:21,10/18/2018 2:19:27,1161,1167
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830921708,Widen pathway,Install Catheter,10/18/2018 2:19:34,10/18/2018 2:20:17,1174,1217
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539830959767,Advance catheter,Install Catheter,10/18/2018 2:20:31,10/18/2018 2:21:46,1231,1306
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539831048890,Remove guidewire,Install Catheter,10/18/2018 2:21:49,10/18/2018 2:21:55,1309,1315
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539831056511,Check flow and reflow,Install Catheter,10/18/2018 2:22:01,10/18/2018 2:22:47,1321,1367
1539831132678-video_4.7_CVC,R_47_2C,Pre,1539831121300,Check catheter position,Install Catheter,10/18/2018 2:23:38,10/18/2018 2:23:38,1418,1418
