1539303857517-video_1.4_CVC,R_14_1D,Pre,1539302666960,Get in sterile clothes,Operator and Patient Preparation,10/12/2018 0:00:56,10/12/2018 0:01:13,56,73
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539302685533,Hand washing,Operator and Patient Preparation,10/12/2018 0:01:14,10/12/2018 0:01:35,74,95
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539302714063,Position patient,Locate Structures,10/12/2018 0:01:43,10/12/2018 0:01:46,103,106
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539302805850,Prepare implements,Operator and Patient Preparation,10/12/2018 0:02:13,10/12/2018 0:02:53,133,173
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539302877942,Hand washing,Operator and Patient Preparation,10/12/2018 0:02:59,10/12/2018 0:03:16,179,196
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539302896626,Get in sterile clothes,Operator and Patient Preparation,10/12/2018 0:03:18,10/12/2018 0:05:22,198,322
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539302968903,Prepare implements,Operator and Patient Preparation,10/12/2018 0:05:25,10/12/2018 0:05:48,325,348
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539302993494,Clean puncture area,Operator and Patient Preparation,10/12/2018 0:05:49,10/12/2018 0:06:11,349,371
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303014190,Drap puncture area,Operator and Patient Preparation,10/12/2018 0:06:16,10/12/2018 0:07:07,376,427
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303052220,Prepare implements,Operator and Patient Preparation,10/12/2018 0:07:11,10/12/2018 0:07:11,431,431
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303115836,Cover probe,Ultrasound Preparation,10/12/2018 0:08:47,10/12/2018 0:11:56,527,716
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303122361,Ultrasound configuration,Ultrasound Preparation,10/12/2018 0:08:57,10/12/2018 0:09:41,537,581
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303143614,Gel in probe,Ultrasound Preparation,10/12/2018 0:09:29,10/12/2018 0:09:33,569,573
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303258497,Put sterile gel,Ultrasound Preparation,10/12/2018 0:12:18,10/12/2018 0:12:41,738,761
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303297068,Position probe,Ultrasound Preparation,10/12/2018 0:12:57,10/12/2018 0:12:57,777,777
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303314509,Ultrasound configuration,Ultrasound Preparation,10/12/2018 0:13:14,10/12/2018 0:13:30,794,810
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303333994,Anatomic identification,Locate Structures,10/12/2018 0:13:33,10/12/2018 0:14:17,813,857
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303378476,Compression identification,Locate Structures,10/12/2018 0:14:18,10/12/2018 0:14:28,858,868
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303412787,Anesthetize,Venous puncture,10/12/2018 0:14:52,10/12/2018 0:15:03,892,903
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303434726,Position probe,Ultrasound Preparation,10/12/2018 0:15:14,10/12/2018 0:15:14,914,914
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303444915,Puncture,Venous puncture,10/12/2018 0:15:24,10/12/2018 0:16:23,924,983
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303504442,Blood return,Venous puncture,10/12/2018 0:16:24,10/12/2018 0:16:24,984,984
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303507533,Drop probe,Install Guidewire,10/12/2018 0:16:27,10/12/2018 0:16:27,987,987
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303519455,Remove syringe,Install Guidewire,10/12/2018 0:16:39,10/12/2018 0:16:59,999,1019
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303547110,Guidewire install,Install Guidewire,10/12/2018 0:17:07,10/12/2018 0:18:33,1027,1113
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303635957,Remove trocar,Install Guidewire,10/12/2018 0:18:35,10/12/2018 0:18:42,1115,1122
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303655106,Widen pathway,Install Catheter,10/12/2018 0:18:55,10/12/2018 0:19:07,1135,1147
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303671467,Advance catheter,Install Catheter,10/12/2018 0:19:11,10/12/2018 0:20:46,1151,1246
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303804688,Remove guidewire,Install Catheter,10/12/2018 0:20:48,10/12/2018 0:20:48,1248,1248
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303809106,Check flow and reflow,Install Catheter,10/12/2018 0:20:55,10/12/2018 0:21:49,1255,1309
1539303857517-video_1.4_CVC,R_14_1D,Pre,1539303848844,Check catheter position,Install Catheter,10/12/2018 0:21:55,10/12/2018 0:21:55,1315,1315
